2016-10-10 10:08:01.00889,3
2016-10-10 10:08:03.00890,7
2016-10-10 10:08:05.00891,11
2016-10-10 10:08:07.00892,14
2016-10-10 10:08:09.00893,18
2016-10-10 10:08:13.00441,21
2016-10-10 10:08:15.00442,24
2016-10-10 10:08:17.00443,28
2016-10-10 10:08:20.00658,28
